,p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
Tpst2.1,0.00138278094386175,1.45580967285508,0.41700000000000004,0.177,1.0,Med.B1,Tpst2
Trappc5,0.00138544669768652,0.633427845614748,0.125,0.023,1.0,Med.B1,Trappc5
ENSGALG00000019568.1,0.00138653174653793,-1.8678098319492502,0.292,0.5720000000000001,1.0,Med.B1,ENSGALG00000019568
ENSGALG00000029226.1,0.00138988986828295,0.6566271881405219,0.792,0.536,1.0,Med.B1,ENSGALG00000029226
Mettl27.1,0.00139025785611395,0.6725653517671422,0.625,0.307,1.0,Med.B1,Mettl27
Vwa8.2,0.0013966602149391401,-0.890789322006924,0.625,0.846,1.0,Med.B1,Vwa8
Rab7a.1,0.0014017679927670699,0.31304790210726396,0.958,0.654,1.0,Med.B1,Rab7a
ENSGALG00000005753.1,0.00140398903677016,0.577664265813703,0.583,0.27399999999999997,1.0,Med.B1,ENSGALG00000005753
Herc2.1,0.00140985475550243,-0.6357159174526601,1.0,0.991,1.0,Med.B1,Herc2
Lias.1,0.00141022151524109,0.7004624672238261,0.833,0.489,1.0,Med.B1,Lias
Spred2.1,0.00141654482044704,-0.9697455988328471,0.45799999999999996,0.77,1.0,Med.B1,Spred2
Hspb1.1,0.00141656542327394,1.3980131802670202,0.292,0.099,1.0,Med.B1,Hspb1
Clasp2.1,0.0014197965153272,-0.881635012272729,0.917,0.9279999999999999,1.0,Med.B1,Clasp2
Plcxd3.5,0.0014202823219521801,-1.0745796766043298,0.708,0.8590000000000001,1.0,Med.B1,Plcxd3
Pdap1.1,0.0014210033884434802,0.314739637116736,0.875,0.535,1.0,Med.B1,Pdap1
ENSGALG00000003387,0.0014255861251844901,1.5379343846515399,0.292,0.094,1.0,Med.B1,ENSGALG00000003387
Agtrap,0.00142566719772026,0.292056864505541,0.20800000000000002,0.054000000000000006,1.0,Med.B1,Agtrap
Erbb3.3,0.0014274331402701,-0.9313933916028809,0.45799999999999996,0.684,1.0,Med.B1,Erbb3
ENSGALG00000052184.2,0.00143060278324689,0.52297349382365,0.958,0.79,1.0,Med.B1,ENSGALG00000052184
Psmd1.1,0.00144160732959145,0.5658939510491071,1.0,0.8590000000000001,1.0,Med.B1,Psmd1
Pcdhac1.3,0.00144267282245552,-0.820044625675385,0.917,0.941,1.0,Med.B1,Pcdhac1
Thnsl1.1,0.00144267535382181,-1.2041717054711498,0.41700000000000004,0.7090000000000001,1.0,Med.B1,Thnsl1
Rcor3.1,0.0014497397232952401,-1.2511445980509,0.45799999999999996,0.7290000000000001,1.0,Med.B1,Rcor3
Ubr5.1,0.00145392688297094,-1.27094242379059,0.875,0.872,1.0,Med.B1,Ubr5
Zeb1.1,0.00145598000758535,-0.871508966717485,0.5,0.706,1.0,Med.B1,Zeb1
Camkmt.2,0.00146559961280585,-1.46647400049784,0.583,0.75,1.0,Med.B1,Camkmt
Senp7.2,0.0014864062925223302,-1.56651114243445,0.16699999999999998,0.513,1.0,Med.B1,Senp7
Tmco1.2,0.00148696856180655,0.465723637234711,0.833,0.644,1.0,Med.B1,Tmco1
Hivep1.3,0.0014879335324836,-1.00255431596374,0.625,0.838,1.0,Med.B1,Hivep1
Foxk2.1,0.00148940483392088,-1.06679024299597,0.33299999999999996,0.644,1.0,Med.B1,Foxk2
Vdac3.1,0.0014944152513276,0.48633326135313304,0.917,0.625,1.0,Med.B1,Vdac3
Sash3,0.0015133558071004,0.9338446824035509,0.125,0.023,1.0,Med.B1,Sash3
Mt4.1,0.0015165565067912401,0.98045198071109,0.667,0.42200000000000004,1.0,Med.B1,Mt4
Afg1l.1,0.00151828611414868,-0.782685277067023,0.5,0.8009999999999999,1.0,Med.B1,Afg1l
Tmem127.1,0.00152498692804064,1.01753026500831,0.292,0.099,1.0,Med.B1,Tmem127
ENSGALG00000047339.2,0.00152778771733866,0.692809478278791,0.667,0.385,1.0,Med.B1,ENSGALG00000047339
Tnrc6a.1,0.0015328658969479,-1.22325671250752,0.542,0.768,1.0,Med.B1,Tnrc6a
Rimklb.2,0.0015337859521869699,-0.726205269137509,0.917,0.97,1.0,Med.B1,Rimklb
Usp54.2,0.00153732955786636,-0.8669860288473291,0.542,0.804,1.0,Med.B1,Usp54
Nfs1.1,0.00154054905612965,0.703062295558746,0.875,0.73,1.0,Med.B1,Nfs1
Ccdc58,0.0015424831473627699,0.42523526814466,0.667,0.358,1.0,Med.B1,Ccdc58
ENSGALG00000012984,0.00155085415132268,1.32514438355646,0.33299999999999996,0.12,1.0,Med.B1,ENSGALG00000012984
ENSGALG00000005776.2,0.0015528820274814,-1.7513480108880999,0.16699999999999998,0.496,1.0,Med.B1,ENSGALG00000005776
Ccdc113,0.00155819093091015,1.52455493458891,0.20800000000000002,0.054000000000000006,1.0,Med.B1,Ccdc113
Galnt18.3,0.00156254833288599,-0.290732951260892,0.667,0.9059999999999999,1.0,Med.B1,Galnt18
Ubox5,0.0015672204584127,0.958117007729765,0.5,0.245,1.0,Med.B1,Ubox5
Abi2.1,0.0015696306809723,-0.909940824501422,0.708,0.848,1.0,Med.B1,Abi2
Hlf.1,0.0015720477199963302,0.9894555856145608,0.75,0.519,1.0,Med.B1,Hlf
ENSGALG00000053991.1,0.00158025090544306,0.664208913568328,0.667,0.37,1.0,Med.B1,ENSGALG00000053991
Naxe.1,0.00158114022854173,0.9328848263428231,0.625,0.368,1.0,Med.B1,Naxe
Sh3d19.3,0.00158228729422748,-1.69338929508039,0.667,0.764,1.0,Med.B1,Sh3d19
N4bp3.1,0.00159545462018086,0.8731633950444351,0.292,0.099,1.0,Med.B1,N4bp3
Sppl2a.1,0.00159575242029025,-2.38707150379402,0.125,0.45,1.0,Med.B1,Sppl2a
Taf11.1,0.00160799517647317,0.6162054319264201,0.45799999999999996,0.207,1.0,Med.B1,Taf11
Dlgap2.3,0.00160992840295655,-0.8313294566267679,0.41700000000000004,0.755,1.0,Med.B1,Dlgap2
Gap43.6,0.00161420984974204,-1.3693882597445903,0.5,0.7440000000000001,1.0,Med.B1,Gap43
Rnf103,0.0016150764730224199,0.623700348939793,0.792,0.48700000000000004,1.0,Med.B1,Rnf103
Eef1akmt4,0.00161633171589626,0.368384525138373,0.125,0.023,1.0,Med.B1,Eef1akmt4
Kif13b.1,0.0016247377788707901,-0.806329054971582,0.625,0.833,1.0,Med.B1,Kif13b
Eif4e1b.2,0.00162933348388735,0.45567609635436995,0.875,0.68,1.0,Med.B1,Eif4e1b
Cpeb2.1,0.00163068379787832,-0.8675385905275992,0.583,0.8109999999999999,1.0,Med.B1,Cpeb2
Cacybp.2,0.0016317466589833198,0.35353562869713107,0.917,0.657,1.0,Med.B1,Cacybp
Mgat2,0.00163410858663015,0.8022178376821201,0.125,0.023,1.0,Med.B1,Mgat2
ENSGALG00000023909,0.00163410858663015,0.318731987962753,0.125,0.023,1.0,Med.B1,ENSGALG00000023909
Sec24b.1,0.0016369439942458199,-1.1619882888204398,0.292,0.631,1.0,Med.B1,Sec24b
Hdgf.1,0.00163777685782484,0.531615809144325,0.75,0.47200000000000003,1.0,Med.B1,Hdgf
Elp4.2,0.00164538718862512,-1.10087337360225,0.667,0.813,1.0,Med.B1,Elp4
ENSGALG00000049015.1,0.00164604541221883,-0.551706195416928,0.833,0.9079999999999999,1.0,Med.B1,ENSGALG00000049015
ENSGALG00000052047.1,0.00164807547653059,0.606324970768098,0.375,0.14800000000000002,1.0,Med.B1,ENSGALG00000052047
Grap2.1,0.00165009963924917,0.5158367427193901,0.625,0.332,1.0,Med.B1,Grap2
Helz.1,0.00165061839292314,-1.02614211957647,0.792,0.877,1.0,Med.B1,Helz
Sec13,0.0016506780606281698,1.30551712567658,0.542,0.276,1.0,Med.B1,Sec13
ENSGALG00000016285.1,0.00165430566190381,-2.36302244702951,0.25,0.537,1.0,Med.B1,ENSGALG00000016285
Mt3.1,0.00165680142680435,0.974526048642756,0.875,0.562,1.0,Med.B1,Mt3
Brca2.1,0.00165986627531102,-1.10803741249995,0.45799999999999996,0.752,1.0,Med.B1,Brca2
ENSGALG00000047366.2,0.00166501158127938,-1.46495896512738,0.45799999999999996,0.6859999999999999,1.0,Med.B1,ENSGALG00000047366
Usmg5.1,0.0016689507394577901,0.55469437912582,1.0,0.8959999999999999,1.0,Med.B1,Usmg5
Cox7a2l.1,0.00167062028629873,0.563194330891387,0.875,0.593,1.0,Med.B1,Cox7a2l
Htra2.1,0.0016803151870292,0.7016444966825891,0.667,0.371,1.0,Med.B1,Htra2
ENSGALG00000051214.1,0.0016813174982008,-0.8571835151786809,0.708,0.816,1.0,Med.B1,ENSGALG00000051214
Smarca4.1,0.0016904089233116,-1.0270963494039,0.667,0.8079999999999999,1.0,Med.B1,Smarca4
Irs1,0.00169071903933886,0.9515307594052221,0.20800000000000002,0.053,1.0,Med.B1,Irs1
Kctd2.1,0.00169138543206021,0.568806731094589,0.792,0.47100000000000003,1.0,Med.B1,Kctd2
Osbpl7.1,0.0016976805426474901,0.41766746968088203,0.292,0.09699999999999999,1.0,Med.B1,Osbpl7
Cpe.2,0.00170126254101368,0.392295597894623,1.0,0.9359999999999999,1.0,Med.B1,Cpe
Cers6.3,0.0017133199924062302,-0.84103364887436,0.625,0.812,1.0,Med.B1,Cers6
Tulp3.1,0.00172692296365376,-1.54506940504155,0.542,0.716,1.0,Med.B1,Tulp3
Lpcat2.5,0.00173236352002504,0.632000116907601,0.917,0.664,1.0,Med.B1,Lpcat2
ENSGALG00000053664,0.00173572044841171,0.339265212140453,0.292,0.099,1.0,Med.B1,ENSGALG00000053664
Sgcg.1,0.0017376298951075199,-0.33986472088762393,0.875,0.555,1.0,Med.B1,Sgcg
Gdf8,0.00174195858332873,1.71530010576754,0.25,0.077,1.0,Med.B1,Gdf8
Ccndbp1.1,0.0017502644908522,0.925453524690681,0.833,0.57,1.0,Med.B1,Ccndbp1
Mab21l2.3,0.00175399065274745,0.987375149580453,0.41700000000000004,0.17600000000000002,1.0,Med.B1,Mab21l2
Pde1a.4,0.00177793343359347,-1.41242439981978,0.375,0.675,1.0,Med.B1,Pde1a
Mta2.1,0.0017811932723031801,-0.9842015566727471,0.625,0.728,1.0,Med.B1,Mta2
Uhrf2.1,0.0017831664156555199,-0.812203417026629,0.708,0.8490000000000001,1.0,Med.B1,Uhrf2
Alkbh5.1,0.0017900973727562601,0.587941786635347,0.875,0.5670000000000001,1.0,Med.B1,Alkbh5
Rpl37a.1,0.0017905573621424,0.42080914616619,1.0,0.875,1.0,Med.B1,Rpl37a
Get4.1,0.0017942736379274102,0.6419965717176159,0.792,0.455,1.0,Med.B1,Get4
Rtcb.2,0.0017963431921516801,0.8770122350584809,0.583,0.32,1.0,Med.B1,Rtcb
ENSGALG00000008912.2,0.0017967079080093602,0.768098335383427,0.875,0.7290000000000001,1.0,Med.B1,ENSGALG00000008912
Kiaa1841.1,0.00179813926298815,-0.7771235370794509,0.917,0.9229999999999999,1.0,Med.B1,Kiaa1841
ENSGALG00000055112.2,0.0017994009833665102,-0.7599805018605471,0.958,0.966,1.0,Med.B1,ENSGALG00000055112
ENSGALG00000050275.2,0.00179959723103648,-3.07441377926499,0.083,0.38799999999999996,1.0,Med.B1,ENSGALG00000050275
Grhpr.1,0.0018025578293396698,0.7445142974022719,0.625,0.311,1.0,Med.B1,Grhpr
ENSGALG00000007525,0.00181288514006662,0.40735721854496204,0.20800000000000002,0.055,1.0,Med.B1,ENSGALG00000007525
Nucks1.1,0.00181885372474813,0.7562790519582641,1.0,0.72,1.0,Med.B1,Nucks1
Lgi3.3,0.0018198838560110398,0.7358197191742809,0.75,0.536,1.0,Med.B1,Lgi3
Adcy1.1,0.0018200039005102,-0.8053628848237591,0.75,0.9309999999999999,1.0,Med.B1,Adcy1
Gne.1,0.0018232096816209699,-0.7209571785576558,0.958,0.9570000000000001,1.0,Med.B1,Gne
Ap3m2,0.00182729438321672,0.35416716245983204,0.75,0.449,1.0,Med.B1,Ap3m2
Cops8.1,0.00183047037998035,0.920647332098731,0.667,0.40700000000000003,1.0,Med.B1,Cops8
Snx27.1,0.0018364232782284602,0.393013456142397,0.75,0.40700000000000003,1.0,Med.B1,Snx27
Slc35f3.2,0.0018448312026403898,-0.6577852455252801,0.33299999999999996,0.645,1.0,Med.B1,Slc35f3
ENSGALG00000019284.2,0.00185823777252685,0.729993595855736,0.792,0.48700000000000004,1.0,Med.B1,ENSGALG00000019284
Trappc2l.1,0.00186711336937825,0.506952778644353,0.833,0.5760000000000001,1.0,Med.B1,Trappc2l
Tom1l2.1,0.0018707268294207802,0.5953261524547769,0.958,0.799,1.0,Med.B1,Tom1l2
Set.2,0.0018718259498837898,0.6319855374375141,0.958,0.644,1.0,Med.B1,Set
ENSGALG00000051570,0.0018892900035187802,0.31787292472468,0.25,0.077,1.0,Med.B1,ENSGALG00000051570
Arhgef10.1,0.0018972132809019103,-1.08914038817026,0.583,0.8140000000000001,1.0,Med.B1,Arhgef10
Pdik1l.1,0.0019030145239674102,-3.2649633994111604,0.0,0.297,1.0,Med.B1,Pdik1l
Btbd6.1,0.0019048461690156899,0.847719547929652,0.292,0.098,1.0,Med.B1,Btbd6
Ccdc50.3,0.00190720959470658,-2.5232289726858,0.16699999999999998,0.473,1.0,Med.B1,Ccdc50
Nr6a1.2,0.0019077240574928603,-2.85108967514005,0.20800000000000002,0.48700000000000004,1.0,Med.B1,Nr6a1
Dnajc6.1,0.00190800047834215,0.470610575783684,0.917,0.777,1.0,Med.B1,Dnajc6
Sez6.1,0.0019136993940891101,0.40285640394235106,0.5,0.23199999999999998,1.0,Med.B1,Sez6
Trim8.2,0.0019173093999971399,0.620744617050274,0.833,0.573,1.0,Med.B1,Trim8
Fam219a.1,0.00191990165811902,-1.24436133876174,0.625,0.8109999999999999,1.0,Med.B1,Fam219a
Tdrd3.2,0.00192229390810886,-0.981927727798823,0.667,0.799,1.0,Med.B1,Tdrd3
Rplp0.2,0.0019310799512512699,0.5302986482536379,0.917,0.794,1.0,Med.B1,Rplp0
ENSGALG00000027645.1,0.0019336250353069,-2.26257744203665,0.20800000000000002,0.494,1.0,Med.B1,ENSGALG00000027645
Luzp1.3,0.00194242439895572,0.42369585744858207,0.917,0.611,1.0,Med.B1,Luzp1
ENSGALG00000054746,0.00194412842633355,0.46460394823992,0.125,0.023,1.0,Med.B1,ENSGALG00000054746
Coq9.1,0.0019445221568611302,0.636015252078257,0.667,0.419,1.0,Med.B1,Coq9
Tctn2.1,0.00195922495194583,-2.96261791977917,0.0,0.29600000000000004,1.0,Med.B1,Tctn2
Ube2q1.1,0.00196118466196506,0.421500999884156,0.667,0.336,1.0,Med.B1,Ube2q1
Zfat.1,0.00196247109132102,-1.05645160270803,0.375,0.693,1.0,Med.B1,Zfat
Rps13.1,0.00196376285496766,0.46654969236283006,0.875,0.578,1.0,Med.B1,Rps13
Slit3.6,0.0019760727608858102,-1.7239395587459299,0.708,0.804,1.0,Med.B1,Slit3
Clcn3.1,0.00197845879098873,-1.11390961603916,0.33299999999999996,0.626,1.0,Med.B1,Clcn3
Racgap1.2,0.00197858638476605,-0.998689066980637,0.5,0.695,1.0,Med.B1,Racgap1
Shisa5.2,0.00197876212741732,-3.14494376923688,0.083,0.38799999999999996,1.0,Med.B1,Shisa5
Mga.2,0.0019790288603330603,-0.731574027928004,0.542,0.812,1.0,Med.B1,Mga
ENSGALG00000016646.1,0.00199382523401812,-0.8081862008260071,0.5,0.76,1.0,Med.B1,ENSGALG00000016646
ENSGALG00000050738,0.00199404267251874,0.6306491732655,0.16699999999999998,0.039,1.0,Med.B1,ENSGALG00000050738
Tbx2,0.00199543702473421,0.27861967961249895,0.20800000000000002,0.055999999999999994,1.0,Med.B1,Tbx2
Tsn.1,0.00199588054547352,0.41668072989626,0.792,0.47700000000000004,1.0,Med.B1,Tsn
ENSGALG00000046987.1,0.00199694134081429,0.514670062968392,0.583,0.29,1.0,Med.B1,ENSGALG00000046987
Dpm2.1,0.00200048173858613,1.1869844861211,0.542,0.253,1.0,Med.B1,Dpm2
ENSGALG00000054390.4,0.0020012683211977802,-2.45171476291464,0.33299999999999996,0.588,1.0,Med.B1,ENSGALG00000054390
Tamm41,0.00200231759815313,-1.8603624099757299,0.125,0.44299999999999995,1.0,Med.B1,Tamm41
Rps6kc1.1,0.00200608365003514,-1.0575808005544,0.625,0.789,1.0,Med.B1,Rps6kc1
ENSGALG00000051652.1,0.00202903200936688,-1.12061738352356,0.292,0.5710000000000001,1.0,Med.B1,ENSGALG00000051652
Ssbp2.2,0.00203169859370017,-1.1520878050121999,0.625,0.828,1.0,Med.B1,Ssbp2
ENSGALG00000003428,0.0020404109645276603,1.4197914795660702,0.20800000000000002,0.057999999999999996,1.0,Med.B1,ENSGALG00000003428
Kcnk2.3,0.00205158623633086,-0.9262349683342841,0.542,0.794,1.0,Med.B1,Kcnk2
ENSGALG00000037031.1,0.00205530683416491,0.53157658463768,0.375,0.153,1.0,Med.B1,ENSGALG00000037031
Dis3l2.1,0.00205666620951487,-0.8931662200335809,0.792,0.88,1.0,Med.B1,Dis3l2
ENSGALG00000032409.5,0.0020763103282617603,-3.73380246205464,0.0,0.294,1.0,Med.B1,ENSGALG00000032409
Nol4.1,0.00208121711309215,-1.03260656856929,0.75,0.87,1.0,Med.B1,Nol4
Bloc1s4,0.00208246487940186,0.8714324203289681,0.542,0.281,1.0,Med.B1,Bloc1s4
Tlx1.1,0.00208720064350543,0.530489452658479,0.375,0.152,1.0,Med.B1,Tlx1
Ndufa9.1,0.00209793451563699,0.517108216361832,1.0,0.7829999999999999,1.0,Med.B1,Ndufa9
Zmynd11.2,0.00210635968649041,-0.8681109086849241,0.792,0.888,1.0,Med.B1,Zmynd11
ENSGALG00000005024.1,0.00210661807836077,-1.7386357136131,0.33299999999999996,0.5870000000000001,1.0,Med.B1,ENSGALG00000005024
Cd3d,0.00211459364541822,2.09851395062622,0.16699999999999998,0.039,1.0,Med.B1,Cd3d
Phkb.2,0.0021190262671814,-0.6782862826753729,0.917,0.9640000000000001,1.0,Med.B1,Phkb
Mms19,0.0021200124140718104,0.5088724573216971,0.45799999999999996,0.20800000000000002,1.0,Med.B1,Mms19
Nprl2.1,0.00212196930927695,0.798636461911318,0.708,0.409,1.0,Med.B1,Nprl2
ENSGALG00000053993.3,0.0021287674383951897,1.07683775418549,0.583,0.353,1.0,Med.B1,ENSGALG00000053993
Zc3h12a,0.00213235064012417,0.4931349988862179,0.16699999999999998,0.039,1.0,Med.B1,Zc3h12a
ENSGALG00000048269.3,0.00213300954027175,0.337771136269145,0.958,0.807,1.0,Med.B1,ENSGALG00000048269
Atp12a,0.00213337890394654,0.5449285592189339,0.33299999999999996,0.124,1.0,Med.B1,Atp12a
Cyth3.2,0.00214059491452464,-1.64147011931326,0.41700000000000004,0.649,1.0,Med.B1,Cyth3
Glod4.1,0.0021440100089360897,0.535866694214747,0.792,0.556,1.0,Med.B1,Glod4
Eif2a,0.00215094060843475,0.488641545600818,0.958,0.6940000000000001,1.0,Med.B1,Eif2a
Ufsp2.1,0.00215384847403755,0.6601493382110051,0.75,0.526,1.0,Med.B1,Ufsp2
Prr5.1,0.00216760449032072,-1.17817616488831,0.45799999999999996,0.737,1.0,Med.B1,Prr5
Zmynd8.1,0.0021751836151097602,-1.2519147726850401,0.583,0.8220000000000001,1.0,Med.B1,Zmynd8
Dnajc3,0.00217939574891376,0.47907284046654797,0.917,0.67,1.0,Med.B1,Dnajc3
Ap1m1.1,0.0021808026176912397,0.44751404185204496,0.667,0.359,1.0,Med.B1,Ap1m1
Psap.1,0.00218562626438944,0.40504867193771704,0.917,0.609,1.0,Med.B1,Psap
ENSGALG00000037723.1,0.00220017683436232,-1.5657448390895,0.542,0.7290000000000001,1.0,Med.B1,ENSGALG00000037723
Polr2l.1,0.00220119151767112,0.429794785113533,0.75,0.402,1.0,Med.B1,Polr2l
Mrpl27.1,0.0022034858126904603,0.690958398456218,0.792,0.542,1.0,Med.B1,Mrpl27
Pgbd5.2,0.00220765733797284,-1.5805270566281,0.41700000000000004,0.654,1.0,Med.B1,Pgbd5
ENSGALG00000046970.1,0.00221147662267955,0.41989781211994603,1.0,0.797,1.0,Med.B1,ENSGALG00000046970
Bag3.4,0.00221741680239961,0.6233367882418089,0.875,0.6779999999999999,1.0,Med.B1,Bag3
Zcchc7.1,0.00221790218402349,-0.992722285269043,0.667,0.851,1.0,Med.B1,Zcchc7
Zdhhc14.2,0.00222899185970341,-1.1970862616058602,0.542,0.762,1.0,Med.B1,Zdhhc14
Oard1.2,0.0022370457620632302,0.559230705917336,0.45799999999999996,0.193,1.0,Med.B1,Oard1
Ubl5.1,0.00223870497594866,0.637836731055125,0.583,0.321,1.0,Med.B1,Ubl5
ENSGALG00000052619.1,0.00224845482101789,-1.1551980403506699,0.45799999999999996,0.696,1.0,Med.B1,ENSGALG00000052619
ENSGALG00000033770.1,0.00225052178080005,-0.8362628076909879,0.667,0.851,1.0,Med.B1,ENSGALG00000033770
Fam171a1.1,0.00225839584143202,-1.32786150443326,0.708,0.797,1.0,Med.B1,Fam171a1
Dlc1.2,0.00226795639903758,-0.8261555238546949,0.833,0.925,1.0,Med.B1,Dlc1
Stub1.1,0.00226839438699341,1.1260413251963999,0.667,0.435,1.0,Med.B1,Stub1
Pcyt1b.4,0.00227242826288606,0.553586724535042,1.0,0.775,1.0,Med.B1,Pcyt1b
ENSGALG00000001525.1,0.0022731795613951,1.1729085543278999,0.542,0.281,1.0,Med.B1,ENSGALG00000001525
ENSGALG00000051250.1,0.00228377414737102,-2.93248758733383,0.083,0.381,1.0,Med.B1,ENSGALG00000051250
Dlg5.1,0.00228448648280806,-0.591324866660332,0.625,0.828,1.0,Med.B1,Dlg5
Etv6.1,0.0022876639378156603,-1.37657633247545,0.042,0.364,1.0,Med.B1,Etv6
Med13l.2,0.00229088233301543,-0.4808474894819771,0.917,0.941,1.0,Med.B1,Med13l
Fryl.1,0.0022916832968033897,-0.9706358139819691,0.792,0.88,1.0,Med.B1,Fryl
C5h11orf58.1,0.0022921106853022602,0.35128059672642103,1.0,0.7979999999999999,1.0,Med.B1,C5h11orf58
Tnfaip2.1,0.00229371243106326,-0.5808839949218629,0.45799999999999996,0.187,1.0,Med.B1,Tnfaip2
Stard3nl.1,0.0022998080308757897,-0.7960584019524131,0.542,0.821,1.0,Med.B1,Stard3nl
Nrbf2,0.0023001429970150697,0.742084451194095,0.667,0.418,1.0,Med.B1,Nrbf2
Fgfr1.2,0.00230645343734249,1.27301718703002,0.583,0.33399999999999996,1.0,Med.B1,Fgfr1
ENSGALG00000049264.1,0.00233026235531205,1.06450892580084,0.542,0.272,1.0,Med.B1,ENSGALG00000049264
Phf3.1,0.00233160507099678,-0.6952642077368381,0.708,0.87,1.0,Med.B1,Phf3
Pmpcb,0.00233621159668651,0.6802724791637119,0.625,0.361,1.0,Med.B1,Pmpcb
Uhmk1.1,0.0023380810650333,0.635238453434459,0.917,0.685,1.0,Med.B1,Uhmk1
Gabra2.6,0.0023394437295368603,-1.07682755367385,0.625,0.8540000000000001,1.0,Med.B1,Gabra2
ENSGALG00000054641.2,0.0023464725878635,0.39980889668432507,0.45799999999999996,0.207,1.0,Med.B1,ENSGALG00000054641
Kcnn3,0.00236243111716362,0.590654319294839,0.292,0.10400000000000001,1.0,Med.B1,Kcnn3
Znf236.1,0.0023635966858052398,-1.8499024262499801,0.375,0.619,1.0,Med.B1,Znf236
Kiaa0930.1,0.0023648762247023,-2.7642819074759704,0.125,0.42,1.0,Med.B1,Kiaa0930
Lrrc1.4,0.00237005801241071,-1.9615845858642802,0.667,0.768,1.0,Med.B1,Lrrc1
ENSGALG00000052495.3,0.00237461187542662,-0.739187866687041,0.583,0.8340000000000001,1.0,Med.B1,ENSGALG00000052495
Ankle2,0.0023792031469794897,0.7421344090378779,0.792,0.541,1.0,Med.B1,Ankle2
Atl2,0.00238194114404571,0.344496653184492,0.958,0.716,1.0,Med.B1,Atl2
ENSGALG00000044816.2,0.00238248727022421,-2.1266380388189097,0.16699999999999998,0.47600000000000003,1.0,Med.B1,ENSGALG00000044816
Mtss1.1,0.0023869941016216897,-0.681443466840861,1.0,0.9490000000000001,1.0,Med.B1,Mtss1
Nol11,0.00240000254249131,0.31859435722045504,0.625,0.32,1.0,Med.B1,Nol11
Fen1,0.00240498711260582,0.9104305310103442,0.292,0.1,1.0,Med.B1,Fen1
ENSGALG00000052783.1,0.0024062429023130197,-0.9159107804944999,0.125,0.455,1.0,Med.B1,ENSGALG00000052783
Tekt1.3,0.00241294118717428,-1.3647672097960901,0.25,0.5670000000000001,1.0,Med.B1,Tekt1
Ulk1.1,0.0024178951786523,-1.53114994976102,0.45799999999999996,0.775,1.0,Med.B1,Ulk1
Synm.1,0.00241976793268804,0.5430730497742321,0.583,0.287,1.0,Med.B1,Synm
Ankrd28.2,0.00242308331918093,-0.37585232225412607,0.5,0.79,1.0,Med.B1,Ankrd28
ENSGALG00000051651.4,0.00242708024385713,-1.7773282318974,0.125,0.433,1.0,Med.B1,ENSGALG00000051651
ENSGALG00000051793,0.00242747128170272,-0.85861558257827,0.583,0.289,1.0,Med.B1,ENSGALG00000051793
Nin.1,0.00243047822242433,-1.06568623282509,0.292,0.563,1.0,Med.B1,Nin
Rad54b,0.00245726036245148,0.636884346945175,0.625,0.33,1.0,Med.B1,Rad54b
Srpx.2,0.00246936595944541,-1.72908667055036,0.20800000000000002,0.503,1.0,Med.B1,Srpx
Nt5dc1.2,0.00247087918654977,-0.929522401804447,0.833,0.892,1.0,Med.B1,Nt5dc1
Nbas.2,0.00247884986451363,-0.6904223616911539,0.833,0.915,1.0,Med.B1,Nbas
Ndufs1.2,0.00248014168181255,0.44453584402942004,0.917,0.703,1.0,Med.B1,Ndufs1
Abhd17a.1,0.0024816624029082397,0.89395458711411,0.45799999999999996,0.223,1.0,Med.B1,Abhd17a
Acat1.1,0.00249897915291607,0.360884749392086,0.958,0.693,1.0,Med.B1,Acat1
Mboat2.3,0.00250386992043683,-1.20826417347363,0.41700000000000004,0.6890000000000001,1.0,Med.B1,Mboat2
Tmem208.1,0.0025042486162126,0.637597184116218,0.792,0.506,1.0,Med.B1,Tmem208
ENSGALG00000043368.1,0.0025063852687726,-1.3198319048401599,0.20800000000000002,0.528,1.0,Med.B1,ENSGALG00000043368
Ankrd29.1,0.002513622277664,-0.816323610949391,0.41700000000000004,0.769,1.0,Med.B1,Ankrd29
Snrpd3.1,0.0025163175452480604,0.32167298349355894,0.708,0.42,1.0,Med.B1,Snrpd3
Ptprj.1,0.0025223272718430303,-1.37007668488206,0.33299999999999996,0.6409999999999999,1.0,Med.B1,Ptprj
Gpr180.1,0.00252858894100622,-3.0617329621265,0.083,0.375,1.0,Med.B1,Gpr180
Grin1.1,0.00253062628413982,-0.532801258682198,1.0,0.9840000000000001,1.0,Med.B1,Grin1
Rab6a.2,0.0025377070262759,0.454982347885677,1.0,0.971,1.0,Med.B1,Rab6a
Necap1.1,0.00253845821092653,0.735466881884524,0.833,0.545,1.0,Med.B1,Necap1
Bin3.1,0.0025459162142052,-1.50530841898628,0.792,0.813,1.0,Med.B1,Bin3
Dbi.1,0.0025485139892802602,0.48831766129575,0.833,0.56,1.0,Med.B1,Dbi
Lbr.1,0.00255405104101031,0.361087806235632,0.708,0.38799999999999996,1.0,Med.B1,Lbr
ENSGALG00000038978.1,0.00255914989504229,-1.1489908415557701,0.375,0.6990000000000001,1.0,Med.B1,ENSGALG00000038978
Hspa5.1,0.00256061371580428,0.554796848146663,0.958,0.726,1.0,Med.B1,Hspa5
Mmadhc,0.00256673206961545,1.07180869440029,0.625,0.369,1.0,Med.B1,Mmadhc
Rps3a.1,0.00257728870978864,0.548000111510239,0.958,0.74,1.0,Med.B1,Rps3a
